"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
15469.9069575083,181.0146561,0.00331464873117383,172.825918527665,12
19265.9199872426,80.45095825,0.00303842800357601,187.168612641713,11
20823.39913328,251.4092445,0.00414331091396729,176.192875383239,15
30588.6102832669,331.8602028,0.00331464873117383,179.749285593496,12
2765.56974565104,30.16910934,0.00303842800357601,131.446868907574,11
88068.1835814961,10.05636978,0.00220976582078255,161.799632973377,8
2903.39428480307,1055.918827,0.00165732436558692,178.611366787387,6
808.256265278906,362.0293121,0.000552441455195639,184.133358794081,2
3298.23352947703,0,0.00220976582078255,173.855731035145,8
43306.6590630588,211.1837654,0.00386709018636947,174.607797223488,14
50960.3268630751,251.4092445,0.00276220727597819,196.292577442475,10
19801.9364919125,362.0293121,0.00165732436558692,166.232895304889,6
13574.9782997456,50.28184891,0.00165732436558692,192.737982123219,6
781.467740493361,170.9582863,0.00276220727597819,167.961465233468,10
32356.8098933367,90.50732803,0.00193354509318473,174.222649861243,7
2099.8861023155,563.1567078,0.000552441455195639,157.000183850412,2
63025.3866349946,70.39458847,0.00359086945877165,148.903246375703,13
11338.9335942889,0,0.00220976582078255,190.479454517544,8
13466.5255606123,281.5783539,0.00248598654838037,175.240320270279,9
11667.0747137452,90.50732803,0.0013811036379891,142.335413552791,5
126827.333264815,211.1837654,0.00303842800357601,201.34872709321,11
2266.01742568135,160.9019165,0.0013811036379891,168.615023220418,5
95985.0824231381,50.28184891,0.00331464873117383,178.431854662587,12
75194.3193524663,0,0.00386709018636947,173.470239613407,14
302.093432858353,80.45095825,0.000276220727597819,133.025460802576,1
52490.2865045746,80.45095825,0.00386709018636947,191.060137251108,14
27913.9341120708,50.28184891,0.00331464873117383,180.746692844262,12
563.023572012142,NA,0,126.792000652944,0
17082.5931402656,100.5636978,0.00359086945877165,161.123313245264,13
28007.5028767313,663.7204056,0.00220976582078255,184.676524727888,8
24768.355495304,60.33821869,0.00248598654838037,167.147592482261,9
3527.55885491462,2584.487034,0.000552441455195639,185.124655407852,2
1907.71594803524,60.33821869,0.000828662182793458,184.681395161932,3
34044.7579170286,80.45095825,0.00359086945877165,201.559117457702,13
4457.20501234359,0,0.00386709018636947,163.911430563364,14
13060.6884305986,40.22547913,0.00386709018636947,177.05210130164,14
433.052814303432,NA,0,168.429762829074,0
60126.7877067692,0,0.00386709018636947,165.317456471712,14
11424.7978541111,130.7328072,0.00414331091396729,163.064010890711,15
2799.54443361482,170.9582863,0.00193354509318473,167.495972360835,7
18689.113792688,311.7474632,0.00220976582078255,180.721108408291,8
30084.7402607994,0,0.00165732436558692,171.951722929577,6
