"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
198727.774444446,NA,0,17897.1808707192,0
7377836.99563472,160.7405396,0.00276498041921052,11066.447156077,10
263468.365181722,0,0.00221198433536841,16327.1741215129,8
605793.637087539,1717.914516,0.00110599216768421,20762.1239153363,4
45408.8603616059,40.18513489,0.000552996083842103,15445.7624704139,2
286595.855456755,1044.813507,0.000552996083842103,11236.8576878844,2
662741.53047251,160.7405396,0.00276498041921052,9999.79969073239,10
5958884.30844696,0,0.00304147846113157,22305.7802276566,11
307286.912679903,0,0.000829494125763155,19321.1760667153,3
1645976.98638744,0,0.00165898825152631,18167.8426469285,6
4508555.4242111,0,0.00331797650305262,11796.199026708,12
2879338.3653148,40.18513489,0.00248848237728946,10274.512176432,9
96723.5913153365,40.18513489,0.000829494125763155,10060.3478956746,3
79165.1657625139,NA,0,12545.6749361504,0
1120259.48808552,592.7307396,0.00248848237728946,14769.0644061058,9
132686.659920156,0,0.00165898825152631,17167.404224271,6
1689576.28427271,0,0.00276498041921052,8479.72725237031,10
146946.621010497,70.32398605,0.00221198433536841,15143.8998306185,8
477145.464506969,1084.998642,0.00110599216768421,9837.99723511189,4
732189.177391715,0,0.00110599216768421,16450.2715133311,4
3974572.62410642,0,0.00359447454497367,27766.6685412392,13
868677.90771807,401.8513489,0.00248848237728946,11685.8110969441,9
34161.2955699041,0,0.000829494125763155,15039.4174884738,3
1846824.2088422,0,0.00414747062881577,6690.96231426707,15
2817044.10250158,0,0.00248848237728946,16072.5924068301,9
1364892.94227688,482.2216187,0.00165898825152631,25151.4448457765,6
587897.091118909,472.1753349,0.00165898825152631,10095.8846432375,6
288221.777702339,70.32398605,0.00276498041921052,6587.96776143586,10
31435.5207263678,0,0.000276498041921052,10710.2702974066,1
1113610.78908976,130.6016884,0.00331797650305262,12267.8953833384,12
2624126.19302302,0,0.00359447454497367,16129.2401857965,13
41763.0454664603,NA,0,10685.7231691733,0
40191.1712697521,2883.283428,0.000276498041921052,16116.0412817647,1
942221.180084124,0,0.00276498041921052,9936.62924922896,10
502577.664411992,0,0.00138249020960526,18184.8629430263,5
2719180.13256522,0,0.00331797650305262,19911.8024001171,12
493683.920291245,1416.526005,0.00165898825152631,10468.8796614941,6
3216103.83374281,0,0.00331797650305262,19984.0824446789,12
146878.034753036,0,0.00138249020960526,3161.09442797137,5
1372226.59848378,1115.137493,0.00221198433536841,11471.681133954,8
2380114.52171274,190.8793907,0.00387097258689472,7540.76264368997,14
1891180.04330486,0,0.00304147846113157,12635.5577445334,11
1635777.4329757,0,0.00359447454497367,7754.77189397095,13
3855650.9305274,401.8513489,0.00331797650305262,11773.7598385556,12
178050.427142821,0,0.00110599216768421,12430.1034557303,4
100037.429915555,0,0.000552996083842103,10678.2335770896,2
3431477.28432355,30.13885117,0.00359447454497367,10794.2439001861,13
78482.7065959796,0,0.000276498041921052,13471.3540266535,1
101405.56993971,0,0.000552996083842103,12127.1700097093,2
2866195.65727986,160.7405396,0.00304147846113157,10545.3540417865,11
331319.898796596,50.23141861,0.00221198433536841,9999.27212532852,8
1602704.07524781,0,0.00276498041921052,16673.8444070448,10
2028078.16027123,231.0645256,0.00276498041921052,15860.0884537034,10
42712.1242532358,NA,0,19646.1341311271,0
8246.63113739341,50.23141861,0.000276498041921052,14286.8820413562,1
1681583.20972345,80.37026978,0.00248848237728946,12482.3634583433,9
16727219.2603552,0,0.00248848237728946,12213.8359325621,9
42804.2341922149,120.5554047,0.000552996083842103,10345.9039498019,2
1048348.788368,0,0.00359447454497367,8871.61172648837,13
522060.209569909,0,0.00248848237728946,9552.13137666404,9
416129.763490558,30.13885117,0.00248848237728946,11688.6260077275,9
609622.843404412,0,0.00221198433536841,9981.18373482465,8
516926.042202674,110.5091209,0.00304147846113157,16641.6275612292,11
103756.030822143,1326.109451,0.000552996083842103,10437.2845893132,2
1073934.58096615,371.7124977,0.00276498041921052,7670.68428328099,10
1127341.70738626,200.9256744,0.00276498041921052,11222.0299598402,10
1621705.82394294,0,0.00331797650305262,9985.22746266377,12
1516287.62423336,0,0.00387097258689472,8056.81211589763,14
839882.536665164,0,0.00248848237728946,14465.2443317125,9
21216483.227067,0,0.00276498041921052,12846.2896187451,10
86908.4707070291,0,0.00138249020960526,9992.49496855143,5
2884342.29797633,0,0.00304147846113157,9505.03369106722,11
13490.3218977898,0,0.000276498041921052,8836.22587571267,1
28999.0740021579,2320.69154,0.00110599216768421,8722.04534783617,4
3900788.71658596,0,0.00276498041921052,9519.96557902905,10
4479097.02857143,0,0.00359447454497367,12623.0537257381,13
1513308.37898306,0,0.00331797650305262,13666.9435959205,12
1438415.96539506,70.32398605,0.00304147846113157,8725.80157548409,11
229601.486517772,80.37026978,0.000829494125763155,20246.9458103583,3
904434.00355947,0,0.00304147846113157,6578.40879496571,11
34964.4342567474,NA,0,11663.2585832832,0
1631784.67812414,60.27770233,0.00331797650305262,11519.8841511443,12
570442.300925739,0,0.00193548629344736,11965.0047667187,7
93952.3200605884,0,0.000552996083842103,13345.7955450236,2
149176.758348487,210.9719582,0.000829494125763155,11508.1766479969,3
641237.688456133,763.5175629,0.00110599216768421,16428.8283086821,4
3649118.4251141,703.2398605,0.00248848237728946,20499.9587751501,9
2159640.19524161,0,0.00414747062881577,6810.7890912081,15
5870989.38525929,0,0.00304147846113157,5835.45288153241,11
204656.95042555,50.23141861,0.00138249020960526,12354.224850963,5
7642824.69143356,110.5091209,0.00331797650305262,16756.8685906701,12
2453558.88305976,301.3885117,0.00359447454497367,7646.67039907528,13
21171.4761769623,632.9158745,0.000276498041921052,17739.7376626272,1
3047033.85412552,331.5273628,0.00331797650305262,9316.36803424039,12
1011789.4253146,723.332428,0.00165898825152631,11639.3699896476,6
2601206.50062697,0,0.00331797650305262,6896.72103644442,12
1252350.86153523,0,0.00248848237728946,14068.8853180801,9
800055.675668322,70.32398605,0.00221198433536841,13368.1696469643,8
273620.057107508,2290.552689,0.00138249020960526,10252.9085831959,5
3801415.05186077,60.27770233,0.00470046671265788,10286.0808923142,17
28497.2513122596,NA,0,8274.64654547841,0
1692681.49894956,221.0182419,0.00276498041921052,10003.9859753446,10
51443.6828778088,0,0.000276498041921052,15899.6475571606,1
1496762.56728165,0,0.00387097258689472,18700.2783825043,14
5390332.72881131,0,0.00331797650305262,5636.24571806947,12
1056379.0086692,0,0.00414747062881577,6626.60037894373,15
47165.4517272711,0,0.000276498041921052,11272.3378669411,1
82081.5409409218,2511.57093,0.000829494125763155,7707.18751091389,3
214012.593284748,241.1108093,0.00165898825152631,11833.3465272063,6
1504649.89683133,0,0.00331797650305262,9616.37849665663,12
20510.5204871073,0,0.000552996083842103,8802.21062181641,2
53659.7737312093,NA,0,14059.0658684783,0
2836392.50960629,0,0.00387097258689472,11043.1086680925,14
38211.94035431,NA,0,12626.0287419558,0
2634364.34902704,200.9256744,0.00304147846113157,18875.1644892908,11
97007.9461669177,1366.294586,0.000829494125763155,9860.67251525715,3
319995.084055416,80.37026978,0.00248848237728946,11575.2839164436,9
2469092.62496666,210.9719582,0.00331797650305262,13756.7705561197,12
1132824.77587827,231.0645256,0.00248848237728946,19947.751032743,9
273371.080471605,80.37026978,0.00110599216768421,19376.7523235936,4
196421.064120963,2380.969242,0.000276498041921052,26198.6171978538,1
41078.3890945166,1758.099651,0.000552996083842103,10925.3698095881,2
494317.145851012,100.4628372,0.00304147846113157,8893.80853107716,11
13311.0648200884,80.37026978,0.000829494125763155,11358.0922668274,3
84251.2050953433,221.0182419,0.00165898825152631,11823.9290257534,6
429632.735718537,954.3969536,0.00193548629344736,7796.11948810958,7
27360.2054912075,0,0.000276498041921052,12865.5439327011,1
234974.07221467,0,0.00165898825152631,11163.1814109977,6
747670.060566798,70.32398605,0.00331797650305262,11715.8273614652,12
5754080.53222777,301.3885117,0.00276498041921052,25275.0627308848,10
2652841.72751738,0,0.00442396867073682,10526.3575798815,16
8709969.46659766,281.2959442,0.00442396867073682,11339.4486232781,16
1384308.65467898,200.9256744,0.00248848237728946,14476.8200954055,9
242579.662206277,442.0364838,0.000552996083842103,20964.9468555186,2
3412502.01277696,140.6479721,0.00387097258689472,9492.11042215306,14
354735.485907212,0,0.00138249020960526,15467.5729848233,5
-490628.474331185,0,0.000552996083842103,23066.3537105181,2
2435594.47758443,80.37026978,0.00387097258689472,11067.3201185345,14
5013601.06390734,0,0.00387097258689472,15058.9754199753,14
21416.8385044113,0,0.000276498041921052,12025.8109379422,1
11315266.4945564,0,0.00276498041921052,9062.10117578624,10
926496.113279991,773.5638466,0.00110599216768421,8799.19994860456,4
724704.56251194,70.32398605,0.00387097258689472,8456.92544167105,14
496622.544547319,1376.34087,0.00193548629344736,11670.9208414307,7
373560.658761315,0,0.00110599216768421,19019.5175370204,4
213509.329633258,281.2959442,0.000829494125763155,11355.002977633,3
2085830.30619243,170.7868233,0.00248848237728946,11180.1180450815,9
1579463.67287405,0,0.00331797650305262,11278.3186721881,12
2365035.67413381,341.5736465,0.00387097258689472,25651.2936349821,14
727.46102662757,NA,0,8213.02015423268,0
76822.2346063331,1888.70134,0.000276498041921052,11060.8440774156,1
179407.047627047,1376.34087,0.00110599216768421,14529.6317278106,4
1166425.24858417,572.6381721,0.00304147846113157,19820.0647155706,11
537861.023682564,1295.9706,0.00221198433536841,8830.49855049636,8
4001394.77968119,0,0.00304147846113157,19501.5584937243,11
78148.3081556484,2491.478363,0.00138249020960526,12432.5363705815,5
2200875.60247022,572.6381721,0.00276498041921052,15992.6364543324,10
4994077.80479488,0,0.00387097258689472,25332.9561232274,14
1150257.68174978,110.5091209,0.00193548629344736,12417.9210058347,7
278513.207316935,80.37026978,0.00304147846113157,22013.9689708933,11
156838.859034628,110.5091209,0.000829494125763155,13404.4047716218,3
280180.333505511,NA,0,11302.8126541831,0
3863951.57088623,0,0.00304147846113157,13876.4235151573,11
10338127.4730936,0,0.00470046671265788,11658.5739723222,17
3503888.15571044,140.6479721,0.00387097258689472,9954.58111534233,14
1094302.3333209,974.489521,0.00110599216768421,13725.6008938634,4
1238733.67159159,0,0.00248848237728946,11124.0727403879,9
357558.5848528,0,0.00193548629344736,9686.92181735181,7
215440.664905146,NA,0,22357.0557323042,0
251913.151015241,0,0.00165898825152631,8817.54978480513,6
1015300.40468499,40.18513489,0.00331797650305262,8274.34600222876,12
76013.7344789058,894.1192513,0.000276498041921052,28636.6353321396,1
181496.962303534,170.7868233,0.00138249020960526,13572.5078121359,5
333224.640803803,452.0827675,0.00304147846113157,6730.18356593697,11
4505221.4163462,0,0.00304147846113157,8003.8944586027,11
354430.20274695,170.7868233,0.00193548629344736,9934.55740461293,7
437353.696457423,1135.230061,0.00221198433536841,13948.3841341989,8
6428152.34956357,110.5091209,0.00359447454497367,9244.00672469917,13
1510544.58821587,80.37026978,0.00331797650305262,7480.34263214142,12
1284939.68652473,904.165535,0.00248848237728946,6987.64243343739,9
778529.183287784,421.9439163,0.00359447454497367,15097.4030811603,13
38261.1361388564,964.4432373,0.000276498041921052,12480.8275947096,1
1353526.4852197,0,0.00387097258689472,11150.7776702329,14
1836188.99526332,482.2216187,0.00414747062881577,9315.17035134175,15
16149.8845432773,NA,0,16652.0598292499,0
7043379.09445875,793.656414,0.00221198433536841,13230.4124711436,8
2783563.03068046,0,0.00248848237728946,18379.9804909705,9
247672.637501776,0,0.000552996083842103,26789.6455931006,2
11195372.9647881,0,0.00304147846113157,11861.3026452644,11
2298650.91454514,0,0.00359447454497367,11343.8009728535,13
1062173.82989535,311.4347954,0.00331797650305262,7010.08118511272,12
74448.66672986,673.1010094,0.000552996083842103,18541.5689763536,2
894137.249088101,823.7952652,0.00248848237728946,9249.64812316389,9
1842528.00336228,0,0.00304147846113157,11178.4587406885,11
3013274.26165038,0,0.00359447454497367,10764.7631131501,13
551762.209670238,311.4347954,0.00248848237728946,11317.7593182147,9
1646558.44834621,281.2959442,0.00221198433536841,18530.6695956504,8
223267.812011905,1928.886475,0.000829494125763155,11757.0551295054,3
2578368.85512944,0,0.00387097258689472,6359.6542877258,14
437796.867398161,0,0.00248848237728946,7586.33087002535,9
1807574.21572362,0,0.00304147846113157,14768.3807653972,11
44805.0937471613,NA,0,16775.441686208,0
154742.617004372,0,0.00193548629344736,9934.33133320038,7
2276417.44179422,0,0.00304147846113157,7664.02093931469,11
2747471.07432912,0,0.00387097258689472,11816.6288793616,14
646477.961784378,20.09256744,0.00193548629344736,12408.8478084425,7
1943951.53241898,572.6381721,0.00276498041921052,12041.0827622555,10
613447.340414234,0,0.00193548629344736,13692.3203299809,7
325848.703544974,0,0.00276498041921052,16517.205036694,10
5079595.62955692,0,0.00304147846113157,11759.3218791814,11
4506668.1803811,0,0.00304147846113157,10334.5795881802,11
231256.215294853,0,0.00110599216768421,15798.3865922208,4
2054115.32793973,632.9158745,0.00248848237728946,10135.7135178734,9
102311.241020761,0,0.000552996083842103,11338.2105343404,2
1162537.82669066,452.0827675,0.00193548629344736,18898.0399775347,7
78038.5381524116,NA,0,10089.7427746481,0
7759472.02352723,0,0.00331797650305262,20469.5412084435,12
1020291.18874806,0,0.00221198433536841,19481.3972670088,8
3197023.75107399,0,0.00414747062881577,23379.5856865736,15
131305.956189312,0,0.00138249020960526,11853.1435431825,5
93302.5811514929,0,0.000552996083842103,18867.7621241054,2
12039954.4759715,0,0.00331797650305262,14258.1317246132,12
909536.765708864,1165.368912,0.00138249020960526,26356.8585918067,5
245639.555802092,431.9902,0.000276498041921052,12807.5379976999,1
3594802.54820554,331.5273628,0.00331797650305262,12816.0429822671,12
115587.255762525,0,0.000276498041921052,20820.6378062755,1
1053227.21610699,492.2679024,0.00304147846113157,6023.9581537978,11
364660.875075892,452.0827675,0.000829494125763155,12209.7881728063,3
2483116.88032915,964.4432373,0.00276498041921052,17221.2448968752,10
1048342.56823553,80.37026978,0.00331797650305262,13417.8348886145,12
3169035.25535403,200.9256744,0.00304147846113157,12908.4894201633,11
239275.294428829,140.6479721,0.000829494125763155,8824.4070184022,3
15783.5116176605,10.04628372,0.000276498041921052,15367.9518305242,1
1125871.68070865,0,0.00248848237728946,11046.0099503914,9
11396412.5131465,140.6479721,0.00304147846113157,11435.1698355809,11
51443.6832440272,0,0.000276498041921052,10693.160864538,1
196350.325102873,0,0.00110599216768421,10817.0098239432,4
306734.225848682,431.9902,0.00110599216768421,13018.1282621467,4
262867.370118447,401.8513489,0.00110599216768421,14789.651363948,4
3983684.63489866,140.6479721,0.00359447454497367,11952.7656671953,13
69672.6621831954,NA,0,19043.9248185332,0
1966784.54041459,0,0.00276498041921052,11791.9243944905,10
1361913.37268309,0,0.00331797650305262,10600.53850803,12
606361.712455377,200.9256744,0.00304147846113157,9760.82512621561,11
920923.871937312,0,0.00331797650305262,11169.0293718297,12
157303.834457614,1245.739182,0.000552996083842103,11794.8876073013,2
352824.537920408,0,0.00221198433536841,12310.7206399887,8
228781.706192553,0,0.00110599216768421,21899.4604946629,4
80487.6227035224,0,0.000552996083842103,15786.072988905,2
7639.71914517879,140.6479721,0.000276498041921052,9445.8724275718,1
2589478.00469929,0,0.00193548629344736,23240.2736839572,7
730855.425562963,221.0182419,0.00248848237728946,9427.73873604839,9
29620.8588552698,0,0.000276498041921052,10440.3405763605,1
770076.325136989,0,0.00276498041921052,17383.9861763156,10
94940.9447162673,251.157093,0.00110599216768421,11311.4549203214,4
139661.875371374,70.32398605,0.00110599216768421,9315.00969416816,4
70343.7266841084,1537.081409,0.000552996083842103,13788.7112816438,2
2326658.67308768,0,0.00414747062881577,10482.4794193406,15
1398278.52202891,0,0.00331797650305262,12224.8339600551,12
44795.5139777213,0,0.00138249020960526,9913.63062989678,5
74370.3597096428,0,0.000829494125763155,14419.957376164,3
65217.3311120346,0,0.000829494125763155,16857.3487117844,3
1236932.84100843,0,0.00359447454497367,10256.2020927295,13
471576.276351824,572.6381721,0.00138249020960526,16984.405890585,5
534517.23768948,200.9256744,0.00110599216768421,25963.2153110488,4
25777.1224260777,512.3604698,0.000552996083842103,14145.1938395785,2
3243446.16728812,733.3787117,0.00304147846113157,24102.6199466496,11
854556.590957306,251.157093,0.00387097258689472,10206.5247553374,14
10860103.6530118,0,0.00387097258689472,12881.0613191941,14
1468612.57509806,0,0.00387097258689472,8162.39545434909,14
120068.637543835,3154.533089,0.000276498041921052,11047.9585562731,1
11291.5334292203,0,0.000276498041921052,9724.38626809082,1
3265263.65078951,0,0.00387097258689472,12834.0640073723,14
2901563.12493801,0,0.00304147846113157,12248.8416888945,11
7267.63420414925,110.5091209,0.000276498041921052,9849.75675641984,1
883760.725520782,251.157093,0.00276498041921052,6859.25864557269,10
2113026.81684441,0,0.00359447454497367,13125.791814046,13
1514606.49852665,0,0.00414747062881577,13262.9158892561,15
683068.593310893,0,0.00193548629344736,9113.52104215689,7
58706.6583130583,NA,0,11418.9674744825,0
1918701.23539126,0,0.00304147846113157,6582.48078313725,11
1250758.99460168,0,0.00442396867073682,7408.33233948038,16
909487.580065601,371.7124977,0.00193548629344736,12956.2762992388,7
1061319.32601722,0,0.00193548629344736,9232.96598062458,7
1059259.51116107,50.23141861,0.00387097258689472,8172.30779176021,14
13139956.8365736,0,0.00221198433536841,24710.812712586,8
953524.873257563,0,0.00331797650305262,16744.0625869277,12
171295.051815413,NA,0,11055.0784247787,0
12388996.0546366,0,0.00304147846113157,10476.9932148373,11
55769.1134246588,0,0.000829494125763155,22074.2630889222,3
1321655.3634233,0,0.00248848237728946,12302.8812380622,9
1687424.47367305,0,0.00387097258689472,6117.35834576112,14
10677.3249694407,NA,0,13190.0007056453,0
3791559.53014605,251.157093,0.00276498041921052,10734.9193280558,10
2191309.21022824,0,0.00387097258689472,12025.2955985109,14
2062924.50905618,0,0.00248848237728946,7867.32189410374,9
3945294.51929954,291.3422279,0.00304147846113157,24938.5050659104,11
2288409.1504066,60.27770233,0.00359447454497367,8744.69265852743,13
2734758.84436071,0,0.00248848237728946,14601.1233062453,9
583665.753928974,0,0.00221198433536841,12028.0648766271,8
4034.93745941669,0,0.000276498041921052,10128.8363342282,1
16089.9656294957,NA,0,15379.0694249799,0
923722.774495825,562.5918884,0.00248848237728946,30454.3980488167,9
22025.2110420987,0,0.000276498041921052,15802.6678219133,1
12915126.587197,0,0.00359447454497367,12678.6013854368,13
1845344.30660029,0,0.00304147846113157,10829.7900559421,11
92494.4852196425,0,0.00165898825152631,14566.8564781736,6
7805.93740812689,110.5091209,0.000552996083842103,11626.5158124289,2
135231.19279395,542.499321,0.000276498041921052,15351.6395791611,1
10617810.2839279,0,0.00276498041921052,12621.5550092934,10
789614.917546436,0,0.00193548629344736,14251.0555515085,7
9042.37519150972,0,0.000276498041921052,9140.57475423568,1
2856371.30570927,0,0.00304147846113157,29389.800635809,11
1005011.21526039,0,0.00276498041921052,10781.1405065811,10
924154.269752376,120.5554047,0.00304147846113157,11007.8615144975,11
402959.853018299,1115.137493,0.00248848237728946,7342.76495053657,9
1250736.0200862,170.7868233,0.00414747062881577,13023.0146028894,15
19894.024409309,NA,0,12029.6565111137,0
2045945.46893018,70.32398605,0.00359447454497367,16446.7027137922,13
368549.395770155,632.9158745,0.00110599216768421,11048.4561228551,4
245622.826943871,0,0.00138249020960526,8317.85001716955,5
60643.2618282586,853.9341164,0.000552996083842103,12192.7625214514,2
154646.300069164,472.1753349,0.00221198433536841,7827.63007324104,8
98549.5820096731,NA,0,15033.9527259062,0
3084398.07910591,170.7868233,0.00331797650305262,10006.717030958,12
989922.593998745,632.9158745,0.00331797650305262,7072.51507176409,12
1075646.17141267,0,0.00470046671265788,7703.17059871253,17
616979.924354509,160.7405396,0.00165898825152631,18492.9851467334,6
7014688.58123937,0,0.00331797650305262,13908.5004208508,12
11324226.1798571,100.4628372,0.00221198433536841,18418.5600131931,8
821047.684448987,210.9719582,0.00221198433536841,13546.7486607051,8
9951.42602413893,100.4628372,0.000276498041921052,14468.053538254,1
25469.5554148927,0,0.000276498041921052,13360.9098664068,1
2383793.24661937,0,0.00414747062881577,15939.6917152341,15
3151199.27300705,0,0.00304147846113157,15239.8351324912,11
13106.9115212858,0,0.000829494125763155,28756.1088408345,3
113566.900047287,70.32398605,0.00110599216768421,11099.3696265046,4
5506186.60726544,0,0.00304147846113157,9685.71928117882,11
1370066.38734362,50.23141861,0.00221198433536841,7447.91344341423,8
543834.60142266,110.5091209,0.00221198433536841,11592.7978339099,8
1999234.06043771,271.2496605,0.00304147846113157,27095.3171187472,11
235840.658853121,130.6016884,0.00221198433536841,11816.5891776759,8
469567.15387772,542.499321,0.00221198433536841,10610.9065388802,8
3221332.80805878,100.4628372,0.00304147846113157,9245.87648150385,11
988129.638686076,371.7124977,0.00193548629344736,18916.4000271931,7
3145951.78115401,50.23141861,0.00193548629344736,15982.4158022578,7
